Batch,Section,Key,English,Placeholders,Context,Spanish (es)
2,Onb,onbSecuritySub,Lock methods run 100% on-device — your PIN never touches a server.,,,
2,Onb,onbSecurityBiometricSub,Face ID or fingerprint — fastest and most private,,,
2,Onb,onbSecurityPinSub,"Your PIN is salted, hashed, and stored in your device's encrypted storage",,,
2,Onb,onbPinCreateSub,"Your PIN is salted and hashed, then stored in your device's encrypted storage — never in plaintext, never in the cloud.",,,
2,Onb,onbPinConfirmSub,Enter the same 4 digits to confirm.,,,
2,Onb,onbNotifSub,"All notifications are local — your phone generates them, no server involved.",,,
2,Onb,onbNotifPrivacyNote,Notifications fire from your device. No push servers. No data leaves your phone.,,,
2,Onb,onbNotifMilestonesSub,"Celebrate 1 day, 1 week, 30 days…",,,
2,Onb,onbNotifChangeAnytime,You can change these anytime in Settings.,,,
2,Onb,onbFinishBodyDays,"You've already been on this journey for {days, plural, =1{1 day} other{{days} days}}. Every single one matters.",{days},,
2,Onb,onbFinishBodyToday,Your journey starts right now. You've got this.,,,
2,Onb,onbFinishPrivacyNote,"Your journey lives only on this device — private, secure, and completely yours.",,,
2,Home,homeGratitudeHint,"e.g., I'm grateful for
another fresh start.",,,
2,Home,homeRecoveryBannerSub3,Your body has had a real break from the load,,,
2,Home,homeCravingSheetSubtitle,Noticing the shape of a craving helps you understand the pattern without obeying it.,,,
2,Home,homeCravingNotesHint,"Notes (optional) - e.g., passed a bar on the way home.",,,
2,Home,homeThoughtSheetSubtitle,Noticing thoughts about alcohol is normal. Logging them helps reveal the pattern.,,,
2,Home,homeThoughtWriteHint,Write the thought in your own words.,,,
2,Home,homeThoughtNotesHint,"Notes (optional) - e.g., saw an ad and noticed the thought arrive.",,,
2,Home,homeActivitySheetSubtitle,Movement can shift the nervous system. Capture enough detail to see what truly helps.,,,
2,Home,homeActivityNotesHint,"Notes (optional) - e.g., walked after dinner and felt steadier.",,,
2,Home,homeSleepSheetSubtitle,Sleep is one of the clearest signals in recovery. Small details help reveal the trend.,,,
2,Home,homeSleepNotesHint,"Notes (optional) - e.g., woke at 3am with cravings, fell back asleep.",,,
2,Home,homeQuote0,Every sober day is an act of love for your future self.,,,
2,Home,homeQuote1,You do not have to feel ready. You only have to begin.,,,
2,Home,homeQuote3,One calm choice can change the shape of a day.,,,
2,Home,homeQuote4,You are not starting over. You are starting wiser.,,,
2,Home,homeQuote5,"Recovery is not linear, but it is still real.",,,
2,Home,homeQuote6,Even a difficult sober day is proof that you are choosing yourself.,,,
2,Home,homeQuote7,The version of you that kept going is still here.,,,
2,Home,homeQuote9,Clarity is built one honest moment at a time.,,,
2,Home,homeQuote10,You have survived hard days before. Today is another step forward.,,,
2,Home,homeQuote11,Cravings are temporary. Your progress is still here.,,,
2,Home,homeQuote12,Each morning is another chance to care for yourself.,,,
2,Home,homeQuote13,Progress does not need to be perfect to be meaningful.,,,
2,Home,homeQuote14,You are becoming someone you can trust.,,,
2,Home,homeQuote16,Peace is not rushed. It is practised.,,,
2,Home,homeQuote17,You are allowed to outgrow what once numbed you.,,,
2,Home,homeQuote18,The urge will pass. Your dignity can remain.,,,
2,Home,homeQuote20,You are not behind. You are healing at human speed.,,,
2,Home,homeQuote21,A softer life is still a strong life.,,,
2,Home,homeQuote22,Your future self is being protected by today's choices.,,,
2,Home,homeQuote23,You can pause. You can breathe. You can choose again.,,,
2,Home,homeQuote24,Every honest day is part of the way forward.,,,
2,Home,homeQuote25,You do not need to punish yourself to change.,,,
2,Home,homeQuote27,Your nervous system is learning safety again.,,,
2,Home,homeQuote28,You are worthy of care before you feel strong.,,,
2,Home,homeQuote29,Let today be simple. Let today be enough.,,,
2,Home,homeQuote30,One breath can become one minute. One minute can become one day.,,,
2,Home,homeQuote31,You are not your craving. You are the one witnessing it.,,,
2,Home,homeQuote32,You can build a life that no longer asks you to escape it.,,,
2,Home,homeQuote34,Healing begins where shame loses its voice.,,,
2,Home,homeQuote36,The path forward is yours — one step at a time.,,,
2,Home,homeQuote37,Your progress is not erased by a hard moment.,,,
2,Home,homeQuote38,"Choose the next right thing, not the perfect thing.",,,
2,Home,homeQuote39,Sobriety is not a punishment. It is protection.,,,
2,Home,homeQuote40,You are learning how to come home to yourself.,,,
2,Home,homeQuote41,The life you want is built in ordinary moments.,,,
2,Home,homeQuote42,You can be proud without being finished.,,,
2,Home,homeQuote43,Nothing about healing needs to be loud to be real.,,,
2,Home,homeQuote45,"A craving is a wave, not a command.",,,
2,Home,homeQuote46,You are building evidence that you can trust yourself.,,,
2,Home,homeQuote47,Today does not need to be conquered. It only needs to be lived.,,,
2,Home,homeQuote48,There is still time to become someone new.,,,
2,Home,homeMission0,Drink a full glass of water slowly.,,,
2,Home,homeMission2,Write down three things you are grateful for.,,,
2,Home,homeMission3,Send a kind message to someone you trust.,,,
2,Home,homeMission5,Read a few pages of something calming.,,,
2,Home,homeMission8,Do one kind thing for yourself today.,,,
2,Home,homeMission10,Write one honest sentence in your journal.,,,
2,Home,homeMission11,Put your phone away for one quiet hour.,,,
2,Home,homeMission14,Tidy one small area of your space.,,,
2,Home,homeMission16,"Say ""I am allowed to heal"" three times.",,,
2,Home,homeMission19,Honour the progress you have made today.,,,
2,Home,homeMission20,Take five slow breaths before your next decision.,,,
2,Home,homeMission21,Write down one trigger you noticed today.,,,
2,Home,homeMission22,Write down one thing that helped you today.,,,
2,Home,homeMission23,Place one comforting item near your bed.,,,
2,Home,homeMission27,Let one room feel a little lighter.,,,
2,Home,homeMission29,Choose a meal that supports your energy.,,,
2,Home,homeMission31,Save one emergency support number somewhere visible.,,,
2,Home,homeMission32,Write a short note to your future self.,,,
2,Home,homeMission34,Breathe through a craving without judging it.,,,
2,Home,homeMission38,Open a window and take three deep breaths.,,,
2,Home,homeMission39,Write down one reason you are continuing.,,,
2,Home,homeMission44,"Write one sentence that begins: ""Today I protected…""",,,
2,Home,homeMission45,"Notice one moment of peace, however small.",,,
2,Home,homeMission47,Do a 10-minute reset of your space.,,,
2,Home,homeMission48,Choose one boundary that supports your recovery.,,,
2,Home,homeMission50,Write down one thing you are learning about yourself.,,,
2,Home,homeMission51,Prepare a simple comfort plan for tonight.,,,
2,Home,homeMission52,Place your hand on your chest and breathe slowly.,,,
2,Home,homeMission53,"Drink tea, water, or something calming without rushing.",,,
2,Home,homeMission54,"Spend a few minutes with a plant, pet, or quiet object.",,,
2,Home,homeMission55,Write down one thing you do not need to carry today.,,,
2,Home,homeMission57,Do one practical task you have been avoiding.,,,
2,Home,homeMission58,End the day by naming one quiet victory.,,,
2,Journal,journalAffirm0,I am worthy of love and belonging.,,,
2,Journal,journalAffirm2,My past does not define my future.,,,
2,Journal,journalAffirm3,I am getting stronger with each passing moment.,,,
2,Journal,journalAffirm5,I am proud of how far I have come.,,,
2,Journal,journalAffirm6,I have the strength to overcome challenges.,,,
2,Journal,journalAffirm8,I am healing and growing every day.,,,
2,Journal,journalAffirm9,I am not alone in this journey.,,,
2,Journal,journalAffirm11,I release what no longer serves me.,,,
2,Journal,journalAffirm14,I am becoming the person I want to be.,,,
2,Zen,zenQuote0,The present moment is the only time over which we have dominion.,,,
2,Zen,zenQuote1,You don't have to control your thoughts. You just have to stop letting them control you.,,,
2,Zen,zenQuote2,"Peace is not the absence of conflict, but the ability to cope with it.",,,
2,Zen,zenQuote3,Recovery is not a race. You don't have to feel guilty if it takes you longer than you thought it would.,,,
2,Zen,zenQuote4,"Every day is a new beginning. Take a deep breath, smile, and start again.",,,
2,Zen,zenQuote5,The wound is the place where the Light enters you.,,,
2,Zen,zenQuote6,You are enough just as you are.,,,
2,Zen,zenQuote8,What lies behind us and what lies before us are tiny matters compared to what lies within us.,,,
2,Zen,zenQuote9,You have been assigned this mountain to show others it can be moved.,,,
2,Zen,zenQuote10,It does not matter how slowly you go as long as you do not stop.,,,
2,Zen,zenQuote11,The hardest step she ever took was to blindly trust in who she was.,,,
2,Zen,zenQuote12,"One day at a time — this is enough. Do not look back and grieve over the past, for it is gone.",,,
2,Zen,zenQuote13,Rock bottom became the solid foundation on which I rebuilt my life.,,,
2,Zen,zenQuote14,Be patient with yourself. You are a child of the universe.,,,
2,Zen,zenQuote15,In the middle of every difficulty lies opportunity.,,,
2,Zen,zenQuote16,Your present circumstances don't determine where you can go; they merely determine where you start.,,,
2,Zen,zenQuote17,The secret of getting ahead is getting started.,,,
2,Zen,zenQuote18,"You are braver than you believe, stronger than you seem, and smarter than you think.",,,
2,Zen,zenQuote19,Don't watch the clock; do what it does. Keep going.,,,
2,Zen,zenQuote20,"Accept yourself, love yourself, and keep moving forward.",,,
2,Zen,zenQuote21,The journey of a thousand miles begins with one step.,,,
2,Zen,zenQuote22,"You can't go back and change the beginning, but you can start where you are and change the ending.",,,
2,Zen,zenQuote23,Strength does not come from physical capacity. It comes from an indomitable will.,,,
2,Zen,zenQuote25,"Just when the caterpillar thought the world was ending, he turned into a butterfly.",,,
2,Zen,zenQuote26,"Courage doesn't always roar. Sometimes courage is the quiet voice at the end of the day saying, I will try again tomorrow.",,,
2,Zen,zenQuote28,You are not your past. You are the lessons you've learned from it.,,,
2,Milestone,milestoneOneMonthBenefit,One month. Many people describe meaningful gains in clarity and emotional steadiness at this point. Cravings can become easier to observe without acting on them.,,,
2,Milestone,milestoneThreeMonthsBenefit,"Three months. Skin can look clearer, sleep can feel deeper, and concentration often continues to sharpen. You have built real momentum.",,,
2,Recovery,recoverySubtitle,How your mind and body are restoring themselves,,,
2,Recovery,recoveryDaysSober,"{days, plural, =1{1 day sober} other{{days} days sober}}",{days},,
2,Recovery,recoveryM4Body,"For many people, the most intense early physical adjustment begins to ease around this point, though recovery is individual and some symptoms can continue.",,,
2,Recovery,recoveryM5Body,"Restorative sleep often begins to return. Hydration, appetite, and daily energy may start to feel more stable, although sleep and mood can still fluctuate.",,,
2,Recovery,recoveryM6Body,"Physical stamina may begin to return as sleep, appetite, hydration, and daily rhythm become more stable.",,,
2,Recovery,recoveryM8Body,"Your body may feel more resilient as sleep, nourishment, movement, and reduced alcohol strain begin working together.",,,
2,Recovery,recoveryM9Body,"Many people notice a steadier baseline by this stage. Stress may feel more manageable, sleep may feel more reliable.",,,
2,Recovery,recoveryM10Body,"For many people, the long-term load on energy, sleep, and mood is meaningfully lighter after a year without alcohol.",,,
2,Recovery,recoveryM11Body,"The benefits of reduced alcohol strain can continue to deepen over time, supporting your body, mind, relationships, and daily sense of stability.",,,
2,Cbt,cbtGuide0Step0,Write down the thought that's troubling you.,,,
2,Cbt,cbtGuide0Step1,Ask: Is this thought based on fact or feeling?,,,
2,Cbt,cbtGuide0Step2,What evidence supports this thought? What contradicts it?,,,
2,Cbt,cbtGuide0Step3,What would you say to a friend having this thought?,,,
2,Cbt,cbtGuide0Step4,Write a more balanced version of the thought.,,,
2,Cbt,cbtGuide0Step5,Notice how you feel after reframing it.,,,
2,Cbt,cbtGuide1Step0,"Recognise the urge — name it: ""I notice a craving.""",,,
2,Cbt,cbtGuide1Step1,Don't fight it. Observe it like a wave.,,,
2,Cbt,cbtGuide1Step2,Notice where you feel it in your body.,,,
2,Cbt,cbtGuide1Step3,Breathe slowly. The wave will peak and pass.,,,
2,Cbt,cbtGuide1Step4,Remind yourself: urges always pass within 20–30 minutes.,,,
2,Cbt,cbtGuide2Step0,List the short-term benefits of drinking.,,,
2,Cbt,cbtGuide2Step1,List the short-term costs of drinking.,,,
2,Cbt,cbtGuide2Step2,List the long-term benefits of staying sober.,,,
2,Cbt,cbtGuide2Step3,List the long-term costs of drinking.,,,
2,Cbt,cbtGuide2Step4,Which column weighs more to your future self?,,,
2,Cbt,cbtGuide3Step0,"Identify the trigger: person, place, feeling, or time.",,,
2,Cbt,cbtGuide3Step1,What has worked before in similar moments?,,,
2,Cbt,cbtGuide3Step2,Who can you call or text right now?,,,
2,Cbt,cbtGuide3Step3,What activity can you do for the next 20 minutes?,,,
2,Cbt,cbtGuide3Step4,"Write your commitment: ""When X happens, I will Y.""",,,
2,Cbt,cbtGuide4Step2,What would that person do right now?,,,
2,Cbt,cbtGuide4Step4,Act from that identity for the next hour.,,,
2,Halt,haltHungryAdvice,Eat something nourishing before making any decisions.,,,
